"setDate"	"flipDate"	"age"	"NewAge"	"id"	"larv_adult"	"larvalTreat"	"adultTreat"	"carriedM"	"status"
"2018-02-20"	"2018-03-12"	20	22	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-12"	20	22	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-12"	20	22	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-12"	20	22	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-12"	20	22	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-14"	22	24	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_DR2"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-16"	24	26	"C_C2"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR1"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C1"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_C1"	"C_C"	"C"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"C_DR1"	"C_DR"	"C"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_DR2"	"DR_DR"	"DR"	"DR"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
"2018-02-20"	"2018-03-19"	27	29	"DR_C2"	"DR_C"	"DR"	"C"	0	2
